Description,JSON
"A vulnerability has been identified in SIMATIC HMI Comfort Panels (incl. SIPLUS variants) (All versions < V17 Update 4), SIMATIC HMI KTP Mobile Panels (All versions < V17 Update 4), SIMATIC HMI KTP1200 Basic (All versions < V17 Update 5), SIMATIC HMI KTP400 Basic (All versions < V17 Update 5), SIMATIC HMI KTP700 Basic (All versions < V17 Update 5), SIMATIC HMI KTP900 Basic (All versions < V17 Update 5), SIPLUS HMI KTP1200 BASIC (All versions < V17 Update 5), SIPLUS HMI KTP400 BASIC (All versions < V17 Update 5), SIPLUS HMI KTP700 BASIC (All versions < V17 Update 5), SIPLUS HMI KTP900 BASIC (All versions < V17 Update 5). Affected devices do not properly validate input sent to certain services over TCP. This could allow an unauthenticated remote attacker to cause a permanent denial of service condition (requiring a device reboot) by sending specially crafted TCP packets.","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""denial of service condition"", ""vector"": ""specially crafted TCP packets"", ""attacker"": ""unauthenticated remote attacker"", ""product"": [""SIMATIC HMI Comfort Panels (incl. SIPLUS variants)"", ""SIMATIC HMI KTP Mobile Panels"", ""SIMATIC HMI KTP1200 Basic"", ""SIMATIC HMI KTP400 Basic"", ""SIMATIC HMI KTP700 Basic"", ""SIMATIC HMI KTP900 Basic"", ""SIPLUS HMI KTP1200 BASIC"", ""SIPLUS HMI KTP400 BASIC"", ""SIPLUS HMI KTP700 BASIC"", ""SIPLUS HMI KTP900 BASIC""], ""version"": [""All versions < V17 Update 4"", ""All versions < V17 Update 5""], ""component"": """"}"
"""IBM InfoSphere Information Server 11.7 could allow a user to cause a denial of service by removing the ability to run jobs due to improper input validation. IBM X-Force ID: 235725.""","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""denial of service"", ""vector"": """", ""attacker"": """", ""product"": ""IBM InfoSphere Information Server"", ""version"": ""11.7"", ""component"": """"}"
IBM MQ for HPE NonStop 8.1.0 is vulnerable to a denial of service attack due to an error within the CCDT and channel synchronization logic. IBM X-Force ID: 235727.,"{""rootcause"": """", ""weakness"": """", ""impact"": ""denial of service"", ""vector"": """", ""attacker"": """", ""product"": ""IBM MQ for HPE NonStop"", ""version"": ""8.1.0"", ""component"": ""CCDT and channel synchronization logic""}"
"Improper Input Validation vulnerability in Mitsubishi Electric Corporation MELSEC iQ-R Series RJ71EN71 Firmware version ""65"" and prior and Mitsubishi Electric Corporation MELSEC iQ-R Series R04/08/16/32/120ENCPU Network Part Firmware version ""65"" and prior allows a remote unauthenticated attacker to cause a Denial of Service condition by sending specially crafted packets. A system reset is required for recovery.","{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""Denial of Service"", ""vector"": ""specially crafted packets"", ""attacker"": ""remote unauthenticated attacker"", ""product"": [""Mitsubishi Electric Corporation MELSEC iQ-R Series RJ71EN71"", ""Mitsubishi Electric Corporation MELSEC iQ-R Series R04/08/16/32/120ENCPU Network Part""], ""version"": ""Firmware version \\""65\\"" and prior"", ""component"": """"}"
"Improper Input Validation vulnerability in Mitsubishi Electric GOT2000 Series GT27 model FTP server versions 01.39.000 and prior, Mitsubishi Electric GOT2000 Series GT25 model FTP server versions 01.39.000 and prior and Mitsubishi Electric GOT2000 Series GT23 model FTP server versions 01.39.000 and prior allows a remote authenticated attacker to cause a Denial of Service condition by sending specially crafted command.","{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""Denial of Service"", ""vector"": ""specially crafted command"", ""attacker"": ""remote authenticated attacker"", ""product"": [""Mitsubishi Electric GOT2000 Series GT27 model FTP server"", ""Mitsubishi Electric GOT2000 Series GT25 model FTP server"", ""Mitsubishi Electric GOT2000 Series GT23 model FTP server""], ""version"": ""versions 01.39.000 and prior"", ""component"": """"}"
"The Quiz and Survey Master plugin for WordPress is vulnerable to input validation bypass via the 'question[id]' parameter in versions up to, and including, 8.0.4 due to insufficient input validation that allows attackers to inject content other than the specified value (i.e. a number, file path, etc..). This makes it possible attackers to submit values other than the intended input type.","{""rootcause"": ""insufficient input validation"", ""weakness"": """", ""impact"": ""inject content other than the specified value"", ""vector"": """", ""attacker"": """", ""product"": ""Quiz and Survey Master plugin for WordPress"", ""version"": ""up to and including 8.0.4"", ""component"": ""question[id] parameter""}"
"The function tee_obj_free in Samsung mTower through 0.3.0 allows a trusted application to trigger a Denial of Service (DoS) by invoking the function TEE_AllocateOperation with a disturbed heap layout, related to utee_cryp_obj_alloc.","{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""Denial of Service (DoS)"", ""vector"": ""disturbed heap layout"", ""attacker"": """", ""product"": ""Samsung mTower"", ""version"": ""through 0.3.0"", ""component"": ""tee_obj_free""}"
"Due to insufficient input validation, SAP NetWeaver Application Server ABAP and ABAP Platform allows an attacker with high level privileges to use a remote enabled function to delete a file which is otherwise restricted. On successful exploitation an attacker can completely compromise the integrity and availability of the application. ","{""rootcause"": ""insufficient input validation"", ""weakness"": """", ""impact"": ""delete a file"", ""vector"": ""remote enabled function"", ""attacker"": """", ""product"": [""SAP NetWeaver Application Server ABAP"", ""ABAP Platform""], ""version"": """", ""component"": """"}"
"BlogEngine.NET v3.3.8.0 allows an attacker to create any folder with ""files"" prefix under ~/App_Data/.","{""rootcause"": """", ""weakness"": """", ""impact"": ""create any folder with \\""files\\"" prefix"", ""vector"": """", ""attacker"": """", ""product"": ""BlogEngine.NET"", ""version"": ""v3.3.8.0"", ""component"": """"}"
"In BIG-IP versions 16.1.x before 16.1.3, 15.1.x before 15.1.6.1, 14.1.x before 14.1.5, and all versions of 13.1.x, and BIG-IQ versions 8.x before 8.2.0.1 and all versions of 7.x, when an SSL key is imported on a BIG-IP or BIG-IQ system, undisclosed input can cause MCPD to terminate.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": ""undisclosed input"", ""attacker"": """", ""product"": [""BIG-IP"", ""BIG-IQ""], ""version"": [""16.1.x before 16.1.3"", ""15.1.x before 15.1.6.1"", ""14.1.x before 14.1.5"", ""all versions of 13.1.x"", ""8.x before 8.2.0.1"", ""all versions of 7.x""], ""component"": """"}"
 IBM InfoSphere Information Server 11.7 could allow a remote attacked to cause some of the components to be unusable until the process is restarted. IBM X-Force ID: 237583. ,"{""rootcause"": """", ""weakness"": """", ""impact"": ""components to be unusable until the process is restarted"", ""vector"": """", ""attacker"": """", ""product"": ""IBM InfoSphere Information Server"", ""version"": ""11.7"", ""component"": """"}"
"tdpServer of TP-Link RE300 V1 improperly processes its input, which may allow an attacker to cause a denial-of-service (DoS) condition of the product's OneMesh function.","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""denial-of-service (DoS)"", ""vector"": """", ""attacker"": """", ""product"": ""TP-Link RE300 V1"", ""version"": """", ""component"": ""tdpServer""}"
"In versions 16.1.x before 16.1.3.1, 15.1.x before 15.1.6.1, 14.1.x before 14.1.5, and all versions of 13.1.x, when BIG-IP is provisioned with PEM or AFM module, an undisclosed input can cause Traffic Management Microkernel (TMM) to terminate.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": ""undisclosed input"", ""attacker"": """", ""product"": ""BIG-IP"", ""version"": [""16.1.x before 16.1.3.1"", ""15.1.x before 15.1.6.1"", ""14.1.x before 14.1.5"", ""all versions of 13.1.x""], ""component"": ""Traffic Management Microkernel (TMM)""}"
Insufficient validation of untrusted input in CORS in Google Chrome on Android prior to 108.0.5359.71 allowed a remote attacker to bypass same origin policy via a crafted HTML page. (Chromium security severity: Medium),"{""rootcause"": ""Insufficient validation of untrusted input"", ""weakness"": """", ""impact"": ""bypass same origin policy"", ""vector"": ""crafted HTML page"", ""attacker"": ""remote attacker"", ""product"": ""Google Chrome on Android"", ""version"": ""prior to 108.0.5359.71"", ""component"": ""CORS""}"
"TensorFlow is an open source platform for machine learning. If `SparseFillEmptyRowsGrad` is given empty inputs, TensorFlow will crash. We have patched the issue in GitHub commit af4a6a3c8b95022c351edae94560acc61253a1b8. The fix will be included in TensorFlow 2.11. We will also cherrypick this commit on TensorFlow 2.10.1, 2.9.3, and TensorFlow 2.8.4, as these are also affected and still in supported range.","{""rootcause"": """", ""weakness"": """", ""impact"": ""crash"", ""vector"": """", ""attacker"": """", ""product"": ""TensorFlow"", ""version"": """", ""component"": ""SparseFillEmptyRowsGrad""}"
"In trusty_ffa_mem_reclaim of shared-mem-smcall.c, there is a possible privilege escalation due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-237838301References: N/A","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""local escalation of privilege"", ""vector"": """", ""attacker"": """", ""product"": ""Android"", ""version"": ""Android kernel"", ""component"": ""trusty_ffa_mem_reclaim of shared-mem-smcall.c""}"
"In getView of AddAppNetworksFragment.java, there is a possible way to mislead the user about network add requests due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-13Android ID: A-224545390","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""local escalation of privilege"", ""vector"": """", ""attacker"": """", ""product"": ""Android"", ""version"": ""Android-13"", ""component"": ""getView of AddAppNetworksFragment.java""}"
"An issue in code signature validation was addressed with improved checks. This issue is fixed in macOS Big Sur 11.7, macOS Ventura 13, iOS 16, iOS 15.7 and iPadOS 15.7, macOS Monterey 12.6. An app may be able to bypass code signing checks.","{""rootcause"": """", ""weakness"": """", ""impact"": ""bypass code signing checks"", ""vector"": """", ""attacker"": """", ""product"": [""macOS Big Sur"", ""macOS Ventura"", ""iOS"", ""iOS"", ""iPadOS"", ""macOS Monterey""], ""version"": [""11.7"", ""13"", ""16"", ""15.7"", ""15.7"", ""12.6""], ""component"": """"}"
"Sewio’s Real-Time Location System (RTLS) Studio version 2.0.0 up to and including version 2.6.2 is vulnerable to improper input validation of user input to the service_start, service_stop, and service_restart modules of the software. This could allow an attacker to start, stop, or restart arbitrary services running on the server. ","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": [""start"", ""stop"", ""restart arbitrary services""], ""vector"": """", ""attacker"": """", ""product"": ""Sewio's Real-Time Location System (RTLS) Studio"", ""version"": ""2.0.0 up to and including 2.6.2"", ""component"": [""service_start"", ""service_stop"", ""service_restart modules""]}"
